StartDate|EndDate
2023-07-21 16:15:00,001|RFS-1-7810913714|
2023-07-21 17:15:00,002|RFS-1-7810913714|
2023-07-21 18:15:00,002|RFS-1-7810913794|
2023-07-21 19:15:00,001|RFS-1-7810913764|
2023-07-21 20:15:00,002|RFS-1-7810913854|
2023-07-21 21:15:00,001|RFS-1-7810923124|
2023-07-21 22:15:00,001|RFS-1-7810923054|
2023-07-21 23:15:00,001|RFS-1-7810923054|
2023-07-22 00:15:00,002|RFS-1-7810923054|
2023-07-22 01:15:00,001|RFS-1-7810923054|
2023-07-22 13:15:00,002|RFS-1-7810923054|
2023-07-22 14:15:00,001|RFS-1-7810923054|
2023-07-22 15:15:00,001|RFS-1-7810923054|
2023-07-22 16:15:00,001|RFS-1-7810923054|
2023-07-22 17:15:00,001|RFS-1-7810923054|
2023-07-22 18:15:00,001|RFS-1-7810923054|
2023-07-22 19:15:00,001|RFS-1-7810923054|
2023-07-22 20:15:00,002|RFS-1-7810923054|
2023-07-22 21:15:00,001|RFS-1-7810923054|
2023-07-22 22:15:00,002|RFS-1-7810923054|
2023-07-22 23:15:00,001|RFS-1-7810923054|
2023-07-23 00:15:00,001|RFS-1-7810923054|
2023-07-23 01:15:00,001|RFS-1-7810923054|
2023-07-23 13:15:00,001|RFS-1-7810923054|
2023-07-23 14:15:00,001|RFS-1-7810923054|
2023-07-23 15:15:00,002|RFS-1-7810923054|
2023-07-23 16:15:00,001|RFS-1-7810923054|
2023-07-23 17:15:00,002|RFS-1-7810923054|
2023-07-23 18:15:00,002|RFS-1-7810923054|
2023-07-23 19:15:00,002|RFS-1-7810923054|
2023-07-23 20:15:00,001|RFS-1-7810923054|
2023-07-23 21:15:00,001|RFS-1-7810923054|
2023-07-23 22:15:00,001|RFS-1-7810923054|
2023-07-23 23:15:00,001|RFS-1-7810923054|
2023-07-24 00:15:00,002|RFS-1-7810923054|
2023-07-24 01:15:00,001|RFS-1-7810923054|
2023-07-24 13:15:00,001|RFS-1-7810923344|
2023-07-24 14:15:00,002|RFS-1-7810923224|
2023-07-24 15:15:00,002|RFS-1-7810923224|
2023-07-24 16:15:00,001|RFS-1-7810923414|
2023-07-24 17:15:00,001|RFS-1-7810923414|
2023-07-24 18:15:00,001|RFS-1-7810913504|
2023-07-24 19:15:00,001|RFS-1-7810923504|
2023-07-24 20:15:00,001|RFS-1-7810923624|
2023-07-24 21:15:00,002|RFS-1-7810913504|
2023-07-24 22:15:00,001|RFS-1-7810913504|
2023-07-24 23:15:00,001|RFS-1-7810913504|
2023-07-25 00:15:00,001|RFS-1-7810913504|
2023-07-25 01:15:00,002|RFS-1-7810913504|
2023-07-25 13:15:00,001|RFS-1-7810923924|
2023-07-25 14:15:00,001|RFS-1-7810923884|
2023-07-25 15:15:00,001|RFS-1-7810923884|
2023-07-25 16:15:00,001|RFS-1-7810923884|
2023-07-25 17:15:00,002|RFS-1-7810923884|
2023-07-25 18:15:00,001|RFS-1-7810923884|
2023-07-25 19:15:00,001|RFS-1-7810923884|
2023-07-25 20:15:00,001|RFS-1-7810923884|
2023-07-25 21:15:00,001|RFS-1-7810923884|
2023-07-25 22:15:00,001|RFS-1-7810923884|
2023-07-25 23:15:00,002|RFS-1-7810923884|
2023-07-26 00:15:00,001|RFS-1-7810923884|
2023-07-26 01:15:00,001|RFS-1-7810923884|
2023-07-26 13:15:00,001|RFS-1-7810923884|
2023-07-26 14:15:00,001|RFS-1-7810923884|
2023-07-26 15:15:00,001|RFS-1-7810923884|
2023-07-26 16:15:00,001|RFS-1-7810923884|
2023-07-26 17:15:00,001|RFS-1-7810923884|
2023-07-26 18:15:00,002|RFS-1-7810923884|
2023-07-26 19:15:00,001|RFS-1-7810923884|
2023-07-26 20:15:00,001|RFS-1-7810923884|
2023-07-26 21:15:00,001|RFS-1-7810923884|
2023-07-26 22:15:00,001|RFS-1-7810923884|
2023-07-26 23:15:00,001|RFS-1-7810923884|
2023-07-27 00:15:00,001|RFS-1-7810923884|
2023-07-27 01:15:00,001|RFS-1-7810923884|
2023-07-27 13:15:00,001|RFS-1-7810923884|
2023-07-27 14:15:00,001|RFS-1-7810923884|
2023-07-27 15:15:00,001|RFS-1-7810923884|
2023-07-27 16:15:00,001|RFS-1-7810923884|
2023-07-27 17:15:00,001|RFS-1-7810923884|
2023-07-27 18:15:00,002|RFS-1-7810923884|
2023-07-27 19:15:00,002|RFS-1-7810923884|
2023-07-27 20:15:00,002|RFS-1-7810923884|
2023-07-27 21:15:00,001|RFS-1-7810923884|
2023-07-27 22:15:00,001|RFS-1-7810923884|
2023-07-27 23:15:00,001|RFS-1-7810923884|
2023-07-28 00:15:00,002|RFS-1-7810923884|
2023-07-28 01:15:00,001|RFS-1-7810923884|
2023-07-28 13:15:00,001|RFS-1-7810923884|
2023-07-28 14:15:00,001|RFS-1-7810923884|
2023-07-28 15:15:00,001|RFS-1-7811141584|
2023-07-28 16:15:00,001|RFS-1-7811120134|
StartDate|EndDate
2023-07-28 17:15:00,001|RFS-1-7811140484|
2023-07-28 18:15:00,001|RFS-1-7811153314|
2023-07-28 19:15:00,000|RFS-1-7811141454|
2023-07-28 20:15:00,001|RFS-1-7811164384|
2023-07-28 21:15:00,001|RFS-1-7811162994|
2023-07-28 22:15:00,001|RFS-1-7811163644|
2023-07-28 23:15:00,002|RFS-1-7811163644|
2023-07-29 00:15:00,002|RFS-1-7811163644|
2023-07-29 01:15:00,001|RFS-1-7811163644|
2023-07-29 13:15:00,001|RFS-1-7811163644|
2023-07-29 14:15:00,001|RFS-1-7811163644|
2023-07-29 15:15:00,001|RFS-1-7811163644|
2023-07-29 16:15:00,001|RFS-1-7811163644|
2023-07-29 17:15:00,002|RFS-1-7811163644|
2023-07-29 18:15:00,001|RFS-1-7811163644|
2023-07-29 19:15:00,001|RFS-1-7811163644|
2023-07-29 20:15:00,001|RFS-1-7811163644|
2023-07-29 21:15:00,002|RFS-1-7811163644|
2023-07-29 22:15:00,001|RFS-1-7811163644|
2023-07-29 23:15:00,001|RFS-1-7811163644|
2023-07-30 00:15:00,001|RFS-1-7811163644|
2023-07-30 01:15:00,001|RFS-1-7811163644|
2023-07-30 13:15:00,001|RFS-1-7811163644|
2023-07-30 14:15:00,001|RFS-1-7811163644|
2023-07-30 15:15:00,002|RFS-1-7811163644|
2023-07-30 16:15:00,001|RFS-1-7811163644|
2023-07-30 17:15:00,001|RFS-1-7811163644|
2023-07-30 18:15:00,001|RFS-1-7811163644|
2023-07-30 19:15:00,001|RFS-1-7811163644|
2023-07-30 20:15:00,001|RFS-1-7811163644|
2023-07-30 21:15:00,003|RFS-1-7811163644|
2023-07-30 22:15:00,001|RFS-1-7811163644|
2023-07-30 23:15:00,001|RFS-1-7811163644|
2023-07-31 00:15:00,001|RFS-1-7811163644|
2023-07-31 01:15:00,001|RFS-1-7811163644|
2023-07-31 13:15:00,001|RFS-1-7811163644|
2023-07-31 14:15:00,002|RFS-1-7811163644|
2023-07-31 15:15:00,001|RFS-1-7811163644|
2023-07-31 16:15:00,001|RFS-1-7811163644|
2023-07-31 17:15:00,001|RFS-1-7811163644|
2023-07-31 18:15:00,001|RFS-1-7811163644|
2023-07-31 19:15:00,001|RFS-1-7811163644|
2023-07-31 20:15:00,002|RFS-1-7811163644|
2023-07-31 21:15:00,001|RFS-1-7811163644|
2023-07-31 22:15:00,001|RFS-1-7811163644|
2023-07-31 23:15:00,000|RFS-1-7811163644|
2023-08-01 00:15:00,001|RFS-1-7811163644|
2023-08-01 01:15:00,001|RFS-1-7811163644|
2023-08-01 13:15:00,001|RFS-1-7811163644|
2023-08-01 14:15:00,001|RFS-1-7811163644|
2023-08-01 15:15:00,001|RFS-1-7811163644|
2023-08-01 16:15:00,001|RFS-1-7811163644|
2023-08-01 17:15:00,001|RFS-1-7811163644|
2023-08-01 18:15:00,001|RFS-1-7811163644|
2023-08-01 19:15:00,001|RFS-1-7811163644|
2023-08-01 20:15:00,001|RFS-1-7811163644|
2023-08-01 21:15:00,001|RFS-1-7811163644|
2023-08-01 22:15:00,001|RFS-1-7811163644|
2023-08-01 23:15:00,001|RFS-1-7811163644|
2023-08-02 00:15:00,001|RFS-1-7811163644|
2023-08-02 01:15:00,002|RFS-1-7811163644|
2023-08-02 13:15:00,001|RFS-1-7811163644|
2023-08-02 14:15:00,001|RFS-1-7811163644|
2023-08-02 15:15:00,001|RFS-1-7811163644|
2023-08-02 16:15:00,001|RFS-1-7811163644|
2023-08-02 17:15:00,001|RFS-1-7811163644|
2023-08-02 18:15:00,001|RFS-1-7811163644|
2023-08-02 19:15:00,002|RFS-1-7811163644|
2023-08-02 20:15:00,001|RFS-1-7811163644|
2023-08-02 21:15:00,001|RFS-1-7811163644|
2023-08-02 22:15:00,002|RFS-1-7811163644|
2023-08-02 23:15:00,001|RFS-1-7811163644|
2023-08-03 00:15:00,001|RFS-1-7811163644|
2023-08-03 01:15:00,000|RFS-1-7811163644|
2023-08-03 13:15:00,000|RFS-1-7811163644|
2023-08-03 14:15:00,001|RFS-1-7811163644|
2023-08-03 15:15:00,001|RFS-1-7811163644|
2023-08-03 16:15:00,001|RFS-1-7811163644|
2023-08-03 17:15:00,001|RFS-1-7811163644|
2023-08-03 18:15:00,000|RFS-1-7811163644|
2023-08-03 19:15:00,001|RFS-1-7811163644|
2023-08-03 20:15:00,001|RFS-1-7811163644|
2023-08-03 21:15:00,001|RFS-1-7811163644|
2023-08-03 22:15:00,001|RFS-1-7811163644|
2023-08-03 23:15:00,002|RFS-1-7811163644|
2023-08-04 00:15:00,001|RFS-1-7811163644|
2023-08-04 01:15:00,001|RFS-1-7811163644|
2023-08-04 13:15:00,001|RFS-1-7811163644|
2023-08-04 14:15:00,001|RFS-1-7811163644|
2023-08-04 15:15:00,002|RFS-1-7811163644|
2023-08-04 16:15:00,001|RFS-1-7811163644|
StartDate|EndDate
2023-07-12 01:15:00,001|RFS-1-7809742814|
2023-07-12 13:15:00,001|RFS-1-7809742814|
2023-07-12 14:15:00,001|RFS-1-7809742814|
2023-07-12 15:15:00,001|RFS-1-7809742814|
2023-07-12 16:15:00,001|RFS-1-7809742814|
2023-07-12 17:15:00,001|RFS-1-7809742814|
2023-07-12 18:15:00,001|RFS-1-7809742814|
2023-07-12 19:15:00,000|RFS-1-7809742814|
2023-07-12 20:15:00,001|RFS-1-7809742814|
2023-07-12 21:15:00,000|RFS-1-7809742814|
2023-07-12 22:15:00,001|RFS-1-7809742814|
2023-07-12 23:15:00,001|RFS-1-7809742814|
2023-07-13 00:15:00,001|RFS-1-7809742814|
2023-07-13 01:15:00,000|RFS-1-7809742814|
2023-07-13 13:15:00,001|RFS-1-7809742814|
2023-07-13 14:15:00,001|RFS-1-7809742814|
2023-07-13 15:15:00,001|RFS-1-7809742814|
2023-07-13 16:15:00,000|RFS-1-7809742814|
2023-07-13 17:15:00,001|RFS-1-7809742814|
2023-07-13 18:15:00,000|RFS-1-7809742814|
2023-07-13 19:15:00,001|RFS-1-7809742814|
2023-07-13 20:15:00,000|RFS-1-7809742814|
2023-07-13 21:15:00,000|RFS-1-7809742814|
2023-07-13 22:15:00,000|RFS-1-7809742814|
2023-07-13 23:15:00,000|RFS-1-7809742814|
2023-07-14 00:15:00,000|RFS-1-7809742814|
2023-07-14 01:15:00,001|RFS-1-7809742814|
2023-07-14 13:15:00,000|RFS-1-7809742814|
2023-07-14 14:15:00,000|RFS-1-7809742814|
2023-07-14 15:15:00,001|RFS-1-7809742814|
2023-07-14 16:15:00,001|RFS-1-7809742814|
2023-07-14 17:15:00,000|RFS-1-7809742814|
2023-07-14 18:15:00,001|RFS-1-7809742814|
2023-07-14 19:15:00,000|RFS-1-7809742814|
2023-07-14 20:15:00,010|RFS-1-7809742814|
2023-07-14 21:15:00,003|RFS-1-7809742814|
2023-07-14 22:15:00,002|RFS-1-7809742814|
2023-07-14 23:15:00,002|RFS-1-7810360874|
2023-07-15 00:15:00,002|RFS-1-7810360844|
2023-07-15 01:15:00,001|RFS-1-7810360844|
2023-07-15 13:15:00,001|RFS-1-7810360844|
2023-07-15 14:15:00,001|RFS-1-7810360844|
2023-07-15 15:15:00,001|RFS-1-7810360844|
2023-07-15 16:15:00,001|RFS-1-7810360844|
2023-07-15 17:15:00,002|RFS-1-7810360844|
2023-07-15 18:15:00,000|RFS-1-7810360844|
2023-07-15 19:15:00,001|RFS-1-7810360844|
2023-07-15 20:15:00,001|RFS-1-7810360844|
2023-07-15 21:15:00,001|RFS-1-7810360844|
2023-07-15 22:15:00,001|RFS-1-7810360844|
2023-07-15 23:15:00,001|RFS-1-7810360844|
2023-07-16 00:15:00,001|RFS-1-7810360844|
2023-07-16 01:15:00,001|RFS-1-7810360844|
2023-07-16 13:15:00,001|RFS-1-7810360844|
2023-07-16 14:15:00,001|RFS-1-7810360844|
2023-07-16 15:15:00,001|RFS-1-7810360844|
2023-07-16 16:15:00,004|RFS-1-7810359994|
2023-07-16 17:15:00,004|RFS-1-7810359994|
2023-07-16 18:15:00,002|RFS-1-7810359994|
2023-07-16 19:15:00,002|RFS-1-7810359994|
2023-07-16 20:15:00,002|RFS-1-7810359994|
2023-07-16 21:15:00,003|RFS-1-7810359994|
2023-07-16 22:15:00,002|RFS-1-7810359994|
2023-07-16 23:15:00,002|RFS-1-7810359994|
2023-07-17 00:15:00,002|RFS-1-7810359994|
2023-07-17 01:15:00,003|RFS-1-7810359994|
2023-07-17 13:15:00,002|RFS-1-7810360344|
2023-07-17 14:15:00,002|RFS-1-7810360784|
2023-07-17 15:15:00,001|RFS-1-7810360784|
2023-07-17 16:15:00,002|RFS-1-7810360784|
2023-07-17 17:15:00,001|RFS-1-7810360784|
2023-07-17 18:15:00,001|RFS-1-7810546974|
2023-07-17 19:15:00,002|RFS-1-7810546974|
2023-07-17 20:15:00,001|RFS-1-7810546974|
2023-07-17 21:15:00,002|RFS-1-7810546974|
2023-07-17 22:15:00,001|RFS-1-7810546974|
2023-07-17 23:15:00,001|RFS-1-7810546974|
2023-07-18 00:15:00,001|RFS-1-7810546974|
2023-07-18 01:15:00,002|RFS-1-7810546974|
2023-07-18 13:15:00,001|RFS-1-7810546974|
2023-07-18 14:15:00,002|RFS-1-7810546974|
2023-07-18 15:15:00,002|RFS-1-7810546974|
2023-07-18 16:15:00,002|RFS-1-7810546974|
2023-07-18 17:15:00,001|RFS-1-7810546974|
2023-07-18 18:15:00,001|RFS-1-7810546974|
2023-07-18 19:15:00,001|RFS-1-7810546974|
2023-07-18 20:15:00,001|RFS-1-7810546974|
2023-07-18 21:15:00,001|RFS-1-7810546974|
2023-07-18 22:15:00,001|RFS-1-7810546974|
2023-07-18 23:15:00,001|RFS-1-7810546974|
2023-07-19 00:15:00,001|RFS-1-7810546974|
2023-07-19 01:15:00,001|RFS-1-7810546974|
2023-07-19 13:15:00,032|RFS-1-7810546974|
2023-07-19 14:15:00,002|RFS-1-7810546974|
2023-07-19 15:15:00,001|RFS-1-7810546974|
2023-07-19 16:15:00,001|RFS-1-7810546974|
2023-07-19 17:15:00,002|RFS-1-7810546974|
2023-07-19 18:15:00,002|RFS-1-7810546974|
2023-07-19 19:15:00,002|RFS-1-7810546974|
2023-07-19 20:15:00,001|RFS-1-7810546974|
2023-07-19 21:15:00,002|RFS-1-7810546974|
2023-07-19 22:15:00,002|RFS-1-7810546974|
2023-07-19 23:15:00,001|RFS-1-7810546974|
2023-07-20 00:15:00,001|RFS-1-7810546974|
2023-07-20 01:15:00,002|RFS-1-7810546974|
2023-07-20 13:15:00,002|RFS-1-7810546974|
2023-07-20 14:15:00,002|RFS-1-7810546974|
2023-07-20 15:15:00,002|RFS-1-7810546974|
2023-07-20 16:15:00,001|RFS-1-7810546974|
2023-07-20 17:15:00,001|RFS-1-7810546974|
2023-07-20 18:15:00,002|RFS-1-7810546974|
2023-07-20 19:15:00,002|RFS-1-7810546974|
2023-07-20 20:15:00,002|RFS-1-7810546974|
2023-07-20 21:15:00,002|RFS-1-7810546974|
2023-07-20 22:15:00,002|RFS-1-7810546974|
2023-07-20 23:15:00,003|RFS-1-7810546974|
2023-07-21 00:15:00,001|RFS-1-7810546974|
2023-07-21 01:15:00,002|RFS-1-7810546974|
2023-07-21 13:15:00,001|RFS-1-7810546974|
2023-07-21 14:15:00,002|RFS-1-7810546974|
2023-07-21 15:15:00,001|RFS-1-7810913564|
2023-07-21 16:15:00,001|RFS-1-7810913714|
2023-07-21 17:15:00,002|RFS-1-7810913714|
2023-07-21 18:15:00,002|RFS-1-7810913794|
2023-07-21 19:15:00,001|RFS-1-7810913764|
2023-07-21 20:15:00,002|RFS-1-7810913854|
2023-07-21 21:15:00,001|RFS-1-7810923124|
2023-07-21 22:15:00,001|RFS-1-7810923054|
2023-07-21 23:15:00,001|RFS-1-7810923054|
2023-07-22 00:15:00,002|RFS-1-7810923054|
2023-07-22 01:15:00,001|RFS-1-7810923054|
2023-07-22 13:15:00,002|RFS-1-7810923054|
2023-07-22 14:15:00,001|RFS-1-7810923054|
2023-07-22 15:15:00,001|RFS-1-7810923054|
2023-07-22 16:15:00,001|RFS-1-7810923054|
2023-07-22 17:15:00,001|RFS-1-7810923054|
2023-07-22 18:15:00,001|RFS-1-7810923054|
2023-07-22 19:15:00,001|RFS-1-7810923054|
2023-07-22 20:15:00,002|RFS-1-7810923054|
2023-07-22 21:15:00,001|RFS-1-7810923054|
2023-07-22 22:15:00,002|RFS-1-7810923054|
2023-07-22 23:15:00,001|RFS-1-7810923054|
2023-07-23 00:15:00,001|RFS-1-7810923054|
2023-07-23 01:15:00,001|RFS-1-7810923054|
2023-07-23 13:15:00,001|RFS-1-7810923054|
2023-07-23 14:15:00,001|RFS-1-7810923054|
2023-07-23 15:15:00,002|RFS-1-7810923054|
2023-07-23 16:15:00,001|RFS-1-7810923054|
2023-07-23 17:15:00,002|RFS-1-7810923054|
2023-07-23 18:15:00,002|RFS-1-7810923054|
2023-07-23 19:15:00,002|RFS-1-7810923054|
2023-07-23 20:15:00,001|RFS-1-7810923054|
2023-07-23 21:15:00,001|RFS-1-7810923054|
2023-07-23 22:15:00,001|RFS-1-7810923054|
2023-07-23 23:15:00,001|RFS-1-7810923054|
2023-07-24 00:15:00,002|RFS-1-7810923054|
2023-07-24 01:15:00,001|RFS-1-7810923054|
2023-07-24 13:15:00,001|RFS-1-7810923344|
2023-07-24 14:15:00,002|RFS-1-7810923224|
2023-07-24 15:15:00,002|RFS-1-7810923224|
2023-07-24 16:15:00,001|RFS-1-7810923414|
2023-07-24 17:15:00,001|RFS-1-7810923414|
2023-07-24 18:15:00,001|RFS-1-7810913504|
2023-07-24 19:15:00,001|RFS-1-7810923504|
2023-07-24 20:15:00,001|RFS-1-7810923624|
2023-07-24 21:15:00,002|RFS-1-7810913504|
2023-07-24 22:15:00,001|RFS-1-7810913504|
2023-07-24 23:15:00,001|RFS-1-7810913504|
2023-07-25 00:15:00,001|RFS-1-7810913504|
2023-07-25 01:15:00,002|RFS-1-7810913504|
2023-07-25 13:15:00,001|RFS-1-7810923924|
2023-07-25 14:15:00,001|RFS-1-7810923884|
2023-07-25 15:15:00,001|RFS-1-7810923884|
2023-07-25 16:15:00,001|RFS-1-7810923884|
2023-07-25 17:15:00,002|RFS-1-7810923884|
2023-07-25 18:15:00,001|RFS-1-7810923884|
2023-07-25 19:15:00,001|RFS-1-7810923884|
2023-07-25 20:15:00,001|RFS-1-7810923884|
2023-07-25 21:15:00,001|RFS-1-7810923884|
2023-07-25 22:15:00,001|RFS-1-7810923884|
2023-07-25 23:15:00,002|RFS-1-7810923884|
2023-07-26 00:15:00,001|RFS-1-7810923884|
2023-07-26 01:15:00,001|RFS-1-7810923884|
2023-07-26 13:15:00,001|RFS-1-7810923884|
2023-07-26 14:15:00,001|RFS-1-7810923884|
2023-07-26 15:15:00,001|RFS-1-7810923884|
2023-07-26 16:15:00,001|RFS-1-7810923884|
2023-07-26 17:15:00,001|RFS-1-7810923884|
2023-07-26 18:15:00,002|RFS-1-7810923884|
2023-07-26 19:15:00,001|RFS-1-7810923884|
2023-07-26 20:15:00,001|RFS-1-7810923884|
2023-07-26 21:15:00,001|RFS-1-7810923884|
2023-07-26 22:15:00,001|RFS-1-7810923884|
2023-07-26 23:15:00,001|RFS-1-7810923884|
2023-07-27 00:15:00,001|RFS-1-7810923884|
2023-07-27 01:15:00,001|RFS-1-7810923884|
2023-07-27 13:15:00,001|RFS-1-7810923884|
2023-07-27 14:15:00,001|RFS-1-7810923884|
2023-07-27 15:15:00,001|RFS-1-7810923884|
2023-07-27 16:15:00,001|RFS-1-7810923884|
2023-07-27 17:15:00,001|RFS-1-7810923884|
2023-07-27 18:15:00,002|RFS-1-7810923884|
2023-07-27 19:15:00,002|RFS-1-7810923884|
2023-07-27 20:15:00,002|RFS-1-7810923884|
2023-07-27 21:15:00,001|RFS-1-7810923884|
2023-07-27 22:15:00,001|RFS-1-7810923884|
2023-07-27 23:15:00,001|RFS-1-7810923884|
2023-07-28 00:15:00,002|RFS-1-7810923884|
2023-07-28 01:15:00,001|RFS-1-7810923884|
2023-07-28 13:15:00,001|RFS-1-7810923884|
2023-07-28 14:15:00,001|RFS-1-7810923884|
2023-07-28 15:15:00,001|RFS-1-7811141584|
2023-07-28 16:15:00,001|RFS-1-7811120134|
StartDate|EndDate
2023-07-28 17:15:00,001|RFS-1-7811140484|
2023-07-28 18:15:00,001|RFS-1-7811153314|
2023-07-28 19:15:00,000|RFS-1-7811141454|
2023-07-28 20:15:00,001|RFS-1-7811164384|
2023-07-28 21:15:00,001|RFS-1-7811162994|
2023-07-28 22:15:00,001|RFS-1-7811163644|
2023-07-28 23:15:00,002|RFS-1-7811163644|
2023-07-29 00:15:00,002|RFS-1-7811163644|
2023-07-29 01:15:00,001|RFS-1-7811163644|
2023-07-29 13:15:00,001|RFS-1-7811163644|
2023-07-29 14:15:00,001|RFS-1-7811163644|
2023-07-29 15:15:00,001|RFS-1-7811163644|
2023-07-29 16:15:00,001|RFS-1-7811163644|
2023-07-29 17:15:00,002|RFS-1-7811163644|
2023-07-29 18:15:00,001|RFS-1-7811163644|
2023-07-29 19:15:00,001|RFS-1-7811163644|
2023-07-29 20:15:00,001|RFS-1-7811163644|
2023-07-29 21:15:00,002|RFS-1-7811163644|
2023-07-29 22:15:00,001|RFS-1-7811163644|
2023-07-29 23:15:00,001|RFS-1-7811163644|
2023-07-30 00:15:00,001|RFS-1-7811163644|
2023-07-30 01:15:00,001|RFS-1-7811163644|
2023-07-30 13:15:00,001|RFS-1-7811163644|
2023-07-30 14:15:00,001|RFS-1-7811163644|
2023-07-30 15:15:00,002|RFS-1-7811163644|
2023-07-30 16:15:00,001|RFS-1-7811163644|
2023-07-30 17:15:00,001|RFS-1-7811163644|
2023-07-30 18:15:00,001|RFS-1-7811163644|
2023-07-30 19:15:00,001|RFS-1-7811163644|
2023-07-30 20:15:00,001|RFS-1-7811163644|
2023-07-30 21:15:00,003|RFS-1-7811163644|
2023-07-30 22:15:00,001|RFS-1-7811163644|
2023-07-30 23:15:00,001|RFS-1-7811163644|
2023-07-31 00:15:00,001|RFS-1-7811163644|
2023-07-31 01:15:00,001|RFS-1-7811163644|
2023-07-31 13:15:00,001|RFS-1-7811163644|
2023-07-31 14:15:00,002|RFS-1-7811163644|
2023-07-31 15:15:00,001|RFS-1-7811163644|
2023-07-31 16:15:00,001|RFS-1-7811163644|
2023-07-31 17:15:00,001|RFS-1-7811163644|
2023-07-31 18:15:00,001|RFS-1-7811163644|
2023-07-31 19:15:00,001|RFS-1-7811163644|
2023-07-31 20:15:00,002|RFS-1-7811163644|
2023-07-31 21:15:00,001|RFS-1-7811163644|
2023-07-31 22:15:00,001|RFS-1-7811163644|
2023-07-31 23:15:00,000|RFS-1-7811163644|
2023-08-01 00:15:00,001|RFS-1-7811163644|
2023-08-01 01:15:00,001|RFS-1-7811163644|
2023-08-01 13:15:00,001|RFS-1-7811163644|
2023-08-01 14:15:00,001|RFS-1-7811163644|
2023-08-01 15:15:00,001|RFS-1-7811163644|
2023-08-01 16:15:00,001|RFS-1-7811163644|
2023-08-01 17:15:00,001|RFS-1-7811163644|
2023-08-01 18:15:00,001|RFS-1-7811163644|
2023-08-01 19:15:00,001|RFS-1-7811163644|
2023-08-01 20:15:00,001|RFS-1-7811163644|
2023-08-01 21:15:00,001|RFS-1-7811163644|
2023-08-01 22:15:00,001|RFS-1-7811163644|
2023-08-01 23:15:00,001|RFS-1-7811163644|
2023-08-02 00:15:00,001|RFS-1-7811163644|
2023-08-02 01:15:00,002|RFS-1-7811163644|
2023-08-02 13:15:00,001|RFS-1-7811163644|
2023-08-02 14:15:00,001|RFS-1-7811163644|
2023-08-02 15:15:00,001|RFS-1-7811163644|
2023-08-02 16:15:00,001|RFS-1-7811163644|
2023-08-02 17:15:00,001|RFS-1-7811163644|
2023-08-02 18:15:00,001|RFS-1-7811163644|
2023-08-02 19:15:00,002|RFS-1-7811163644|
2023-08-02 20:15:00,001|RFS-1-7811163644|
2023-08-02 21:15:00,001|RFS-1-7811163644|
2023-08-02 22:15:00,002|RFS-1-7811163644|
2023-08-02 23:15:00,001|RFS-1-7811163644|
2023-08-03 00:15:00,001|RFS-1-7811163644|
2023-08-03 01:15:00,000|RFS-1-7811163644|
2023-08-03 13:15:00,000|RFS-1-7811163644|
2023-08-03 14:15:00,001|RFS-1-7811163644|
2023-08-03 15:15:00,001|RFS-1-7811163644|
2023-08-03 16:15:00,001|RFS-1-7811163644|
2023-08-03 17:15:00,001|RFS-1-7811163644|
2023-08-03 18:15:00,000|RFS-1-7811163644|
2023-08-03 19:15:00,001|RFS-1-7811163644|
2023-08-03 20:15:00,001|RFS-1-7811163644|
2023-08-03 21:15:00,001|RFS-1-7811163644|
2023-08-03 22:15:00,001|RFS-1-7811163644|
2023-08-03 23:15:00,002|RFS-1-7811163644|
2023-08-04 00:15:00,001|RFS-1-7811163644|
2023-08-04 01:15:00,001|RFS-1-7811163644|
2023-08-04 13:15:00,001|RFS-1-7811163644|
2023-08-04 14:15:00,001|RFS-1-7811163644|
2023-08-04 15:15:00,002|RFS-1-7811163644|
2023-08-04 16:15:00,001|RFS-1-7811163644|
StartDate|EndDate
2023-07-12 01:15:00,001|RFS-1-7809742814|
2023-07-12 13:15:00,001|RFS-1-7809742814|
2023-07-12 14:15:00,001|RFS-1-7809742814|
2023-07-12 15:15:00,001|RFS-1-7809742814|
2023-07-12 16:15:00,001|RFS-1-7809742814|
2023-07-12 17:15:00,001|RFS-1-7809742814|
2023-07-12 18:15:00,001|RFS-1-7809742814|
2023-07-12 19:15:00,000|RFS-1-7809742814|
2023-07-12 20:15:00,001|RFS-1-7809742814|
2023-07-12 21:15:00,000|RFS-1-7809742814|
2023-07-12 22:15:00,001|RFS-1-7809742814|
2023-07-12 23:15:00,001|RFS-1-7809742814|
2023-07-13 00:15:00,001|RFS-1-7809742814|
2023-07-13 01:15:00,000|RFS-1-7809742814|
2023-07-13 13:15:00,001|RFS-1-7809742814|
2023-07-13 14:15:00,001|RFS-1-7809742814|
2023-07-13 15:15:00,001|RFS-1-7809742814|
2023-07-13 16:15:00,000|RFS-1-7809742814|
2023-07-13 17:15:00,001|RFS-1-7809742814|
2023-07-13 18:15:00,000|RFS-1-7809742814|
2023-07-13 19:15:00,001|RFS-1-7809742814|
2023-07-13 20:15:00,000|RFS-1-7809742814|
2023-07-13 21:15:00,000|RFS-1-7809742814|
2023-07-13 22:15:00,000|RFS-1-7809742814|
2023-07-13 23:15:00,000|RFS-1-7809742814|
2023-07-14 00:15:00,000|RFS-1-7809742814|
2023-07-14 01:15:00,001|RFS-1-7809742814|
2023-07-14 13:15:00,000|RFS-1-7809742814|
2023-07-14 14:15:00,000|RFS-1-7809742814|
